_id,CODIGO,DENOMINACION_GENERICA_ES,DENOMINACION_GENERICA_VAL,DENOMINACION_ESPECIFICA,DENOMINACION,REGIMEN,TIPO_VIA,DIRECCION,NUMERO,CODIGO_POSTAL,LOCALIDAD,PROVINCIA,TELEFONO,FAX,COD_EDIFICACION,LONGITUD,LATITUD,TITULARIDAD,CIF,COMARCA,URL_ES,URL_VA
321,3008587,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP LUIS GOSÁLBEZ,CEIP LUIS GOSÁLBEZ,PÚB.,CARRER,CASTALLA,S/N,3109,TIBI,ALICANTE/ALACANT,966908195,,1,-0.574304,38.532699,GENERALITAT VALENCIANA,Q5355200F,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008587,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008587
322,3008599,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP SAN LUIS BELTRAN,CEIP SAN LUIS BELTRAN,PÚB.,CARRER,SANTA CRUZ,31,3795,TORMOS,ALICANTE/ALACANT,966409930,,1,-0.070596,38.802761,GENERALITAT VALENCIANA,Q5355199J,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008599,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008599
323,3008605,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP DE LA TORRE DE LES MAÇANES,CEIP DE LA TORRE DE LES MAÇANES,PÚB.,CARRER,ESPAÑA,12,3108,TORRE DE LES MAÇANES (LA),ALICANTE/ALACANT,966908200,,1,-0.41996,38.608034,GENERALITAT VALENCIANA,Q5355198B,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008605,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008605
324,3008629,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES LAS LAGUNAS,IES LAS LAGUNAS,PÚB.,AVINGUDA,DE LAS CORTES VALENCIANAS,S/N,3183,TORREVIEJA,ALICANTE/ALACANT,,,1,-0.67435,37.994222,GENERALITAT VALENCIANA,Q5355357D,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008629,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008629
325,3008630,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES NÚMERO 1 - LIBERTAS,IES NÚMERO 1 - LIBERTAS,PÚB.,CARRER,IRENE VILLA GONZALEZ,1,3183,TORREVIEJA,ALICANTE/ALACANT,965290100,,1,-0.670885,38.003383,GENERALITAT VALENCIANA,Q5355358B,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008630,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008630
326,3008654,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA",CENTRO PRIVADO LA PURÍSIMA,CENTRO PRIVADO LA PURÍSIMA,PRIV. CONC.,CARRER,ALBORÁN,S/N,3183,TORREVIEJA,ALICANTE/ALACANT,965710102,965711874,1,-0.669968,37.992582,NO CONSTA.,R0300279G,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008654,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008654
327,3008666,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP INMACULADA CONCEPCIÓN,CEIP INMACULADA CONCEPCIÓN,PÚB.,CARRER,ORIHUELA,69,3181,TORREVIEJA,ALICANTE/ALACANT,966926715,,1,-0.687053,37.98156,GENERALITAT VALENCIANA,Q5355194A,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008666,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008666
328,3008678,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP VIRGEN DEL CARMEN,CEIP VIRGEN DEL CARMEN,PÚB.,CARRER,TABARCA,S/N,3183,TORREVIEJA,ALICANTE/ALACANT,965290120,,1,-0.670126,37.991013,GENERALITAT VALENCIANA,Q5355356F,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008678,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008678
329,3008681,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP CUBA,CEIP CUBA,PÚB.,CARRER,MAESTRO CASANOVAS,4,3182,TORREVIEJA,ALICANTE/ALACANT,965290125,,1,-0.678094,37.982439,GENERALITAT VALENCIANA,Q5355196F,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008681,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008681
330,3008733,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP EL PUIG,CEIP EL PUIG,PÚB.,AVINGUDA,LA MARINA ALTA,S/N,3789,VALL D'EBO (LA),ALICANTE/ALACANT,965572944,,1,-0.15854,38.806005,GENERALITAT VALENCIANA,Q5355355H,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008733,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008733
331,3008873,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP SEGARIA,CEIP SEGARIA,PÚB.,AVINGUDA,JUAN CARLOS I,S/N,3770,VERGER (EL),ALICANTE/ALACANT,966428850,,1,0.015731,38.84112,GENERALITAT VALENCIANA,Q5355349A,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008873,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008873
332,3008915,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES MARCOS ZARAGOZA,IES MARCOS ZARAGOZA,PÚB.,CARRER,FERROCARRIL,22,3570,VILA JOIOSA (LA),ALICANTE/ALACANT,966870140,,1,-0.241195,38.50478,GENERALITAT VALENCIANA,Q5355484F,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008915,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008915
333,3008988,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP L'ERMITA,CEIP L'ERMITA,PÚB.,PARTIDA,BORDES,51,3570,VILA JOIOSA (LA),ALICANTE/ALACANT,966870850,,1,-0.236818,38.519715,GENERALITAT VALENCIANA,Q5355483H,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008988,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008988
334,3008991,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP DOCTOR ÁLVARO ESQUERDO,CEIP DOCTOR ÁLVARO ESQUERDO,PÚB.,CARRER,DRA. DAMIANA ZARAGOZA,S/N,3570,VILA JOIOSA (LA),ALICANTE/ALACANT,966870855,,1,-0.231505,38.510768,GENERALITAT VALENCIANA,Q5355488G,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03008991,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03008991
335,3009038,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP MARE NOSTRUM,CEIP MARE NOSTRUM,PÚB.,CARRER,JAIME SANTAOLALLA,S/N,3570,VILA JOIOSA (LA),ALICANTE/ALACANT,966870860,,1,-0.228117,38.512714,GENERALITAT VALENCIANA,Q5355481B,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009038,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009038
336,3009041,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP HISPANITAT,CEIP HISPANITAT,PÚB.,PARTIDA,SECANET,92,3570,VILA JOIOSA (LA),ALICANTE/ALACANT,966816480,,1,-0.218503,38.517297,GENERALITAT VALENCIANA,Q5355486A,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009041,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009041
337,3009051,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES LA MALLADETA,IES LA MALLADETA,PÚB.,CARRER,DIPUTADA ÁNGELA LLINARES,1,3570,VILA JOIOSA (LA),ALICANTE/ALACANT,966870145,,1,-0.227618,38.512789,GENERALITAT VALENCIANA,Q5355485C,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009051,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009051
338,3009154,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP SANTA TERESA,CEIP SANTA TERESA,PÚB.,BARRIADA,SAN FRANCISCO,S/N,3400,VILLENA,ALICANTE/ALACANT,689567079,,1,-0.848908,38.631069,GENERALITAT VALENCIANA,Q5355343D,L'ALT VINALOPÓ/EL ALTO VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009154,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009154
339,3009166,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP JOAQUÍN MARÍA LÓPEZ,CEIP JOAQUÍN MARÍA LÓPEZ,PÚB.,CARRER,PASCUAL MARQUINA,2,3400,VILLENA,ALICANTE/ALACANT,965823710,,1,-0.86042,38.637313,GENERALITAT VALENCIANA,Q5355344B,L'ALT VINALOPÓ/EL ALTO VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009166,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009166
340,3009178,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP PRINCIPE D.JUAN MANUEL,CEIP PRINCIPE D.JUAN MANUEL,PÚB.,CARRER,SAX,5,3400,VILLENA,ALICANTE/ALACANT,965823715,,1,-0.864538,38.639549,GENERALITAT VALENCIANA,Q5355018B,L'ALT VINALOPÓ/EL ALTO VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009178,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009178
341,3009181,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP RUPERTO CHAPÍ,CEIP RUPERTO CHAPÍ,PÚB.,CARRER,CLARA CAMPOAMOR,30,3400,VILLENA,ALICANTE/ALACANT,965823700,,1,-0.859972,38.626267,GENERALITAT VALENCIANA,Q5355008C,L'ALT VINALOPÓ/EL ALTO VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009181,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009181
342,3009191,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA",CENTRO PRIVADO LA ENCARNACIÓN,CENTRO PRIVADO LA ENCARNACIÓN,PRIV. CONC.,CARRER,ESTEBAN BARBADO,5,3400,VILLENA,ALICANTE/ALACANT,965803251,965340165,1,-0.87411,38.645568,NO CONSTA.,G03203726,L'ALT VINALOPÓ/EL ALTO VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009191,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009191
343,3009208,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA",CENTRO PRIVADO MARÍA AUXILIADORA,CENTRO PRIVADO MARÍA AUXILIADORA,PRIV. CONC.,PLAÇA,MARÍA AUXILIADORA,7,3400,VILLENA,ALICANTE/ALACANT,965804755,965808624,1,-0.866269,38.636404,NO CONSTA.,R0300307F,L'ALT VINALOPÓ/EL ALTO VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009208,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009208
344,3009211,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA",CENTRO PRIVADO NUESTRA SEÑORA DE LOS DOLORES,CENTRO PRIVADO NUESTRA SEÑORA DE LOS DOLORES,PRIV. CONC.,CARRER,CORREDERA,39,3400,VILLENA,ALICANTE/ALACANT,965800692,965340150,1,-0.864916,38.631302,NO CONSTA.,R0300066H,L'ALT VINALOPÓ/EL ALTO VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009211,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009211
345,3009233,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES HERMANOS AMORÓS,IES HERMANOS AMORÓS,PÚB.,BULEVARD,AMBROSIO COTES,22,3400,VILLENA,ALICANTE/ALACANT,965823080,,1,-0.873566,38.643917,GENERALITAT VALENCIANA,Q5355345I,L'ALT VINALOPÓ/EL ALTO VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009233,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009233
346,3009300,CENTRO PRIVADO FORMACIÓN PROFESIONAL ESPECÍFICA,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,CENTRE PRIVAT FP ACADEMIA COTS,CENTRE PRIVAT FP ACADEMIA COTS,PRIV. CONC.,CARRER,VILLEGAS,4,3001,ALACANT,ALICANTE/ALACANT,965208608,965207862,1,-0.485126,38.345384,PRIVADA.,B28813541,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009300,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009300
347,3009312,CENTRO PRIVADO FORMACIÓN PROFESIONAL ESPECÍFICA,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,CENTRE PRIVAT FP ACADEMIA RIPOLLÉS,CENTRE PRIVAT FP ACADEMIA RIPOLLÉS,PRIV. CONC.,CARRER,PEDRO IBARRA,6,3202,ELX,ALICANTE/ALACANT,965451218,965425165,1,-0.695876,38.266493,NO CONSTA.,B28824696,EL BAIX VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009312,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009312
348,3009324,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP LA PAZ,CEIP LA PAZ,PÚB.,BARRIADA,FOLLANA,S/N,3360,CALLOSA DE SEGURA,ALICANTE/ALACANT,966904175,,1,-0.871844,38.122823,GENERALITAT VALENCIANA,Q5355012E,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009324,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009324
349,3009336,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP REAL BLANC,CEIP REAL BLANC,PÚB.,AVINGUDA,REAL BLANC,S/N,3820,COCENTAINA,ALICANTE/ALACANT,966527545,,1,-0.433724,38.743934,GENERALITAT VALENCIANA,Q5355002F,EL COMTAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009336,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009336
350,3009348,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP RAJOLETES,CEIP RAJOLETES,PÚB.,AVINGUDA,DEL INSTITUTO,6,3550,SANT JOAN D'ALACANT,ALICANTE/ALACANT,965937050,,1,-0.441901,38.406359,GENERALITAT VALENCIANA,Q5355031E,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009348,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009348
351,3009351,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP AZORÍN,CEIP AZORÍN,PÚB.,CARRER,DR. MARAÑON,17,3690,SANT VICENT DEL RASPEIG,ALICANTE/ALACANT,965932505,,1,-0.520866,38.389378,GENERALITAT VALENCIANA,Q5355024J,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009351,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009351
352,3009361,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP MARÍA FRANCISCA RUIZ MIQUEL,CEIP MARÍA FRANCISCA RUIZ MIQUEL,PÚB.,PARTIDA,TORRETA,43,3570,VILA JOIOSA (LA),ALICANTE/ALACANT,966870745,,1,-0.230773,38.514783,GENERALITAT VALENCIANA,Q5355482J,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009361,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009361
353,3009373,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP MARE DE DÉU DE LA SALUT,CEIP MARE DE DÉU DE LA SALUT,PÚB.,AVINGUDA,EUSEBIO SEMPERE,3,3430,ONIL,ALICANTE/ALACANT,966527550,,1,-0.680168,38.624817,GENERALITAT VALENCIANA,Q5355489E,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009373,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009373
354,3009385,INSTITUTO DE EDUCACIÓN SECUNDARIA,INSTITUT D'EDUCACIÓ SECUNDÀRIA,IES CARRÚS,IES CARRÚS,PÚB.,CARRER,JOSÉ DÍEZ MORA,2,3205,ELX,ALICANTE/ALACANT,966912240,,1,-0.709122,38.267955,GENERALITAT VALENCIANA,Q5355228G,EL BAIX VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009385,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009385
355,3009427,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,CENTRE PRIVAT D'EDUCACIÓ ESPECIAL,CEE PRIV. APADIS,CEE PRIV. APADIS,PRIV. CONC.,PARTIDA,PRADO DE LA VILLA,94,3400,VILLENA,ALICANTE/ALACANT,965807011,965802126,1,-0.878788,38.63878,NO CONSTA.,G03066149,L'ALT VINALOPÓ/EL ALTO VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009427,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009427
356,3009439,CENTRO ADMINISTRATIVO,CENTRO ADMINISTRATIVO,"D.TERRITORIAL DE EDUCACIÓN, FORMACIÓN Y TRABAJO - ALICANTE","D.TERRITORIAL DE EDUCACIÓN, FORMACIÓN Y TRABAJO - ALICANTE",OTROS,CARRER,CARRATALÁ,47,3007,ALACANT,ALICANTE/ALACANT,,,,,,NO CONSTA.,-1,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009439,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009439
357,3009440,CENTRO ADMINISTRATIVO,CENTRO ADMINISTRATIVO,"D.T. EDUCACIÓN, CULTURA Y DEPORTE. ALICANTE","D.T. EDUCACIÓN, CULTURA Y DEPORTE. ALICANTE",OTROS,CARRER,CARRATALÁ,"",3007,ALACANT,ALICANTE/ALACANT,,,,,,NO CONSTA.,-1,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009440,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009440
358,3009543,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP ALTEA LA VELLA,CEIP ALTEA LA VELLA,PÚB.,CARRETERA,DE CALLOSA,S/N,3590,ALTEA LA VELLA,ALICANTE/ALACANT,966870750,,1,-0.042883,38.628601,GENERALITAT VALENCIANA,Q5355145C,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009543,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009543
359,3009567,CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,CENTRE PRIV. ED. INF. 1ER CICLE ELS XIQUETS,CENTRE PRIV. ED. INF. 1ER CICLE ELS XIQUETS,PRIV.,CARRER,OLMOS,20,3110,MUTXAMEL,ALICANTE/ALACANT,965951750,,1,-0.443332,38.408971,PRIVADA.,21376269T,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009567,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009567
360,3009622,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP BAIX VINALOPÓ,CEIP BAIX VINALOPÓ,PÚB.,CARRER,DOCTOR CARO,84,3201,ELX,ALICANTE/ALACANT,966915125,,1,-0.700486,38.270237,GENERALITAT VALENCIANA,Q5355088E,EL BAIX VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009622,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009622
361,3009661,CENTRO INTEGRADO PÚBLICO DE FORMACIÓN PROFESIONAL,CENTRE INTEGRAT PÚBLIC DE FORMACIÓ PROFESSIONAL,CIPFP LA TORRETA,CIPFP LA TORRETA,PÚB.,CARRER,EDUARDO FERNÁNDEZ GARCÍA,S/N,3203,ELX,ALICANTE/ALACANT,966912055,,1,-0.693035,38.256978,GENERALITAT VALENCIANA,Q5355224F,EL BAIX VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009661,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009661
362,3009683,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP AZORÍN,CEIP AZORÍN,PÚB.,CARRER,BIOLOGO KONRAD LORENZ,5,3015,ALACANT,ALICANTE/ALACANT,965932510,,1,-0.470628,38.363792,GENERALITAT VALENCIANA,Q5355116D,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009683,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009683
363,3009701,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP LUCENTUM,CEIP LUCENTUM,PÚB.,CARRER,ORTEGA Y GASSET,21-23,3011,ALACANT,ALICANTE/ALACANT,965936310,,1,-0.494044,38.375581,GENERALITAT VALENCIANA,Q5355555C,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009701,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009701
364,3009725,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP SAN NICOLÁS DE BARI,CEIP SAN NICOLÁS DE BARI,PÚB.,CARRER,GENERAL ROS DE OLANO,20,3010,ALACANT,ALICANTE/ALACANT,965936370,,1,-0.48592,38.360882,GENERALITAT VALENCIANA,Q5355543I,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009725,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009725
365,3009749,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP EL TOSSAL,CEIP EL TOSSAL,PÚB.,CARRER,JUANITO EL SANTERO,S/N,3005,ALACANT,ALICANTE/ALACANT,965919770,,1,-0.496444,38.352957,GENERALITAT VALENCIANA,Q5355032C,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009749,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009749
366,3009750,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CEIP LES VESSANES,CEIP LES VESSANES,PÚB.,PLAÇA,JAUME I,S/N,3700,DÉNIA,ALICANTE/ALACANT,966428855,,1,0.10216,38.835542,GENERALITAT VALENCIANA,Q5355516E,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009750,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009750
367,3009774,ESCUELA INFANTIL DE PRIMER CICLO,ESCOLA INFANTIL DE PRIMER CICLE,EI 1ER CICLO SANTA INFANCIA,EI 1ER CICLO SANTA INFANCIA,PÚB.,CARRER,EL CARMELO,21,3600,ELDA,ALICANTE/ALACANT,966957485,,1,-0.791413,38.483888,GENERALITAT VALENCIANA,Q5355335J,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03009774,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03009774
